"iso_a3","country","year","region","income_group","gdp_percap","population","birth_rate","neonat_mortal"
"SLV","El Salvador",1997,"Latin America & Caribbean","Lower middle income",4392.28448457256,5855226,27.677,13.7
"SLV","El Salvador",1998,"Latin America & Caribbean","Lower middle income",4575.3000190128,5895018,26.727,13
"SLV","El Salvador",1999,"Latin America & Caribbean","Lower middle income",4778.14941445566,5928809,25.692,12.4
"SLV","El Salvador",2000,"Latin America & Caribbean","Lower middle income",4966.95422274653,5958794,24.63,11.8
"SLV","El Salvador",2001,"Latin America & Caribbean","Lower middle income",5144.08153045344,5985299,23.613,11.3
"SLV","El Salvador",2002,"Latin America & Caribbean","Lower middle income",5324.84190271632,6008308,22.708,10.7
"SLV","El Salvador",2003,"Latin America & Caribbean","Lower middle income",5536.53334325386,6029366,21.963,10.2
"SLV","El Salvador",2004,"Latin America & Caribbean","Lower middle income",5774.00080710147,6050297,21.397,9.7
"SLV","El Salvador",2005,"Latin America & Caribbean","Lower middle income",6149.51770395287,6072538,21.011,9.2
"SLV","El Salvador",2006,"Latin America & Caribbean","Lower middle income",6560.30992495776,6096692,20.783,8.7
"SLV","El Salvador",2007,"Latin America & Caribbean","Lower middle income",6963.51263051591,6122952,20.654,8.2
"SLV","El Salvador",2008,"Latin America & Caribbean","Lower middle income",7156.89000468357,6151776,20.571,7.8
"SLV","El Salvador",2009,"Latin America & Caribbean","Lower middle income",6949.49071130047,6183484,20.505,7.5
"SLV","El Salvador",2010,"Latin America & Caribbean","Lower middle income",7090.56927489002,6218195,20.433,7.2
"SLV","El Salvador",2011,"Latin America & Caribbean","Lower middle income",7352.4078611568,6256242,20.345,6.9
"SLV","El Salvador",2012,"Latin America & Caribbean","Lower middle income",7575.34958936134,6297394,20.242,6.7
"SLV","El Salvador",2013,"Latin America & Caribbean","Lower middle income",7763.9843445605,6340454,20.126,6.5
"SLV","El Salvador",2014,"Latin America & Caribbean","Lower middle income",7980.3094253189,6383752,,
"SMR","San Marino",1990,"Europe & Central Asia","High income",,24135,,4
"SMR","San Marino",1991,"Europe & Central Asia","High income",,24441,,3.7
"SMR","San Marino",1992,"Europe & Central Asia","High income",,24766,,3.5
"SMR","San Marino",1993,"Europe & Central Asia","High income",,25093,,3.3
"SMR","San Marino",1994,"Europe & Central Asia","High income",,25402,,3
"SMR","San Marino",1995,"Europe & Central Asia","High income",,25680,,2.9
"SMR","San Marino",1996,"Europe & Central Asia","High income",,25914,,2.7
"SMR","San Marino",1997,"Europe & Central Asia","High income",,26114,,2.5
"SMR","San Marino",1998,"Europe & Central Asia","High income",,26321,,2.3
"SMR","San Marino",1999,"Europe & Central Asia","High income",,26594,,2.1
"SMR","San Marino",2000,"Europe & Central Asia","High income",,26969,,2
"SMR","San Marino",2001,"Europe & Central Asia","High income",,27467,,1.9
"SMR","San Marino",2002,"Europe & Central Asia","High income",,28064,,1.8
"SMR","San Marino",2003,"Europe & Central Asia","High income",,28700,,1.7
"SMR","San Marino",2004,"Europe & Central Asia","High income",,29290,10.4,1.6
"SMR","San Marino",2005,"Europe & Central Asia","High income",,29775,9.5,1.5
"SMR","San Marino",2006,"Europe & Central Asia","High income",,30130,10,1.4
"SMR","San Marino",2007,"Europe & Central Asia","High income",,30377,9.4,1.4
"SMR","San Marino",2008,"Europe & Central Asia","High income",,30549,11,1.3
"SMR","San Marino",2009,"Europe & Central Asia","High income",,30698,10.7,1.3
"SMR","San Marino",2010,"Europe & Central Asia","High income",,30861,10.5,1.2
"SMR","San Marino",2011,"Europe & Central Asia","High income",,31048,10.2,1.1
"SMR","San Marino",2012,"Europe & Central Asia","High income",,31247,9.9,1.1
"SMR","San Marino",2013,"Europe & Central Asia","High income",,31448,,1.1
"SMR","San Marino",2014,"Europe & Central Asia","High income",,31637,,
"SOM","Somalia",1990,"Sub-Saharan Africa","Low income",,6321615,48.453,51.8
"SOM","Somalia",1991,"Sub-Saharan Africa","Low income",,6319531,48.793,51.3
"SOM","Somalia",1992,"Sub-Saharan Africa","Low income",,6294017,49.111,51
"SOM","Somalia",1993,"Sub-Saharan Africa","Low income",,6269244,49.392,50.9
"SOM","Somalia",1994,"Sub-Saharan Africa","Low income",,6278911,49.617,50.9
"SOM","Somalia",1995,"Sub-Saharan Africa","Low income",,6346440,49.754,50.9
"SOM","Somalia",1996,"Sub-Saharan Africa","Low income",,6481035,49.77,50.9
"SOM","Somalia",1997,"Sub-Saharan Africa","Low income",,6673254,49.659,50.9
"SOM","Somalia",1998,"Sub-Saharan Africa","Low income",,6904978,49.426,50.9
"SOM","Somalia",1999,"Sub-Saharan Africa","Low income",,7149044,49.084,50.9
"SOM","Somalia",2000,"Sub-Saharan Africa","Low income",,7385416,48.668,50.9
"SOM","Somalia",2001,"Sub-Saharan Africa","Low income",,7609265,48.223,50.9
"SOM","Somalia",2002,"Sub-Saharan Africa","Low income",,7825924,47.791,50.9
"SOM","Somalia",2003,"Sub-Saharan Africa","Low income",,8037706,47.401,50.9
"SOM","Somalia",2004,"Sub-Saharan Africa","Low income",,8249965,47.065,50.9
"SOM","Somalia",2005,"Sub-Saharan Africa","Low income",,8466938,46.774,50.9
"SOM","Somalia",2006,"Sub-Saharan Africa","Low income",,8687671,46.503,50.8
"SOM","Somalia",2007,"Sub-Saharan Africa","Low income",,8910851,46.216,50.5
"SOM","Somalia",2008,"Sub-Saharan Africa","Low income",,9140259,45.887,49.9
"SOM","Somalia",2009,"Sub-Saharan Africa","Low income",,9380854,45.512,49.3
"SOM","Somalia",2010,"Sub-Saharan Africa","Low income",,9636173,45.095,48.5
"SOM","Somalia",2011,"Sub-Saharan Africa","Low income",,9907903,44.652,47.8
"SOM","Somalia",2012,"Sub-Saharan Africa","Low income",,10195134,44.204,47
"SOM","Somalia",2013,"Sub-Saharan Africa","Low income",,10495583,43.77,46.2
"SOM","Somalia",2014,"Sub-Saharan Africa","Low income",,10805651,,
"SRB","Serbia",1990,"Europe & Central Asia","Upper middle income",,7586000,,16.6
"SRB","Serbia",1991,"Europe & Central Asia","Upper middle income",,7595636,11.9,15.2
"SRB","Serbia",1992,"Europe & Central Asia","Upper middle income",,7646424,,14.6
"SRB","Serbia",1993,"Europe & Central Asia","Upper middle income",,7699307,,14.1
"SRB","Serbia",1994,"Europe & Central Asia","Upper middle income",,7734639,,13.3
"SRB","Serbia",1995,"Europe & Central Asia","Upper middle income",4920.73786122442,7625357,11.3,12
"SRB","Serbia",1996,"Europe & Central Asia","Upper middle income",5137.22816641719,7617794,10.8,10.6
"SRB","Serbia",1997,"Europe & Central Asia","Upper middle income",5616.27158497653,7596501,10.49,9.3
"SRB","Serbia",1998,"Europe & Central Asia","Upper middle income",5837.30163105605,7567745,10.09,8.4
"SRB","Serbia",1999,"Europe & Central Asia","Upper middle income",5225.62909502155,7540401,9.6,8
"SRB","Serbia",2000,"Europe & Central Asia","Upper middle income",5777.6649282944,7516346,9.8,7.9
"SRB","Serbia",2001,"Europe & Central Asia","Upper middle income",6215.04561912622,7503433,10.5,7.6
"SRB","Serbia",2002,"Europe & Central Asia","Upper middle income",6762.55898124502,7500031,10.4,7.1
"SRB","Serbia",2003,"Europe & Central Asia","Upper middle income",7220.67328387812,7480591,10.6,6.5
"SRB","Serbia",2004,"Europe & Central Asia","Upper middle income",8109.30173346081,7463157,10.5,6
"SRB","Serbia",2005,"Europe & Central Asia","Upper middle income",8860.55613042103,7440769,9.7,5.5
"SRB","Serbia",2006,"Europe & Central Asia","Upper middle income",9895.79521199716,7411569,9.58,5.2
"SRB","Serbia",2007,"Europe & Central Asia","Upper middle income",10453.593381064,7381579,9.22,5.1
"SRB","Serbia",2008,"Europe & Central Asia","Upper middle income",11892.8189722207,7350222,9.4,5
"SRB","Serbia",2009,"Europe & Central Asia","Upper middle income",11806.1506969005,7320807,9.6,4.9
"SRB","Serbia",2010,"Europe & Central Asia","Upper middle income",11805.2835209324,7291436,9.4,4.8
"SRB","Serbia",2011,"Europe & Central Asia","Upper middle income",12571.8903612042,7234099,9.1,4.6
"SRB","Serbia",2012,"Europe & Central Asia","Upper middle income",12805.7272006785,7199077,9.3,4.4
"SRB","Serbia",2013,"Europe & Central Asia","Upper middle income",13019.8511912171,7164132,9.2,4.2
"SRB","Serbia",2014,"Europe & Central Asia","Upper middle income",12659.6698906358,7129428,,
"SSD","South Sudan",1990,"Sub-Saharan Africa","Lower middle income",,5764216,47.491,64.8
"SSD","South Sudan",1991,"Sub-Saharan Africa","Lower middle income",,5698383,47.192,64.2
"SSD","South Sudan",1992,"Sub-Saharan Africa","Lower middle income",,5588959,46.819,63.5
"SSD","South Sudan",1993,"Sub-Saharan Africa","Lower middle income",,5475424,46.389,62.8
"SSD","South Sudan",1994,"Sub-Saharan Africa","Lower middle income",,5411318,45.914,62
"SSD","South Sudan",1995,"Sub-Saharan Africa","Lower middle income",,5434266,45.401,61.1
"SSD","South Sudan",1996,"Sub-Saharan Africa","Lower middle income",,5561120,44.858,60.1
"SSD","South Sudan",1997,"Sub-Saharan Africa","Lower middle income",,5779278,44.292,59
"SSD","South Sudan",1998,"Sub-Saharan Africa","Lower middle income",,6060600,43.712,57.8
"SSD","South Sudan",1999,"Sub-Saharan Africa","Lower middle income",,6362201,43.126,56.5
"SSD","South Sudan",2000,"Sub-Saharan Africa","Lower middle income",,6652984,42.543,55.1
"SSD","South Sudan",2001,"Sub-Saharan Africa","Lower middle income",,6924455,41.966,53.6
"SSD","South Sudan",2002,"Sub-Saharan Africa","Lower middle income",,7186820,41.394,52.1
"SSD","South Sudan",2003,"Sub-Saharan Africa","Lower middle income",,7449905,40.83,50.6
"SSD","South Sudan",2004,"Sub-Saharan Africa","Lower middle income",,7730180,40.277,49.1
"SSD","South Sudan",2005,"Sub-Saharan Africa","Lower middle income",,8039351,39.74,47.7
"SSD","South Sudan",2006,"Sub-Saharan Africa","Lower middle income",,8376893,39.224,46.3
"SSD","South Sudan",2007,"Sub-Saharan Africa","Lower middle income",,8736736,38.728,45
"SSD","South Sudan",2008,"Sub-Saharan Africa","Lower middle income",3627.3691883655,9118386,38.251,43.8
"SSD","South Sudan",2009,"Sub-Saharan Africa","Lower middle income",3677.02004048096,9520571,37.794,42.7
"SSD","South Sudan",2010,"Sub-Saharan Africa","Lower middle income",3760.34290193423,9940929,37.355,41.7
"SSD","South Sudan",2011,"Sub-Saharan Africa","Lower middle income",3504.74816104603,10381110,36.934,40.8
"SSD","South Sudan",2012,"Sub-Saharan Africa","Lower middle income",1842.58521546187,10837527,36.526,39.9
"SSD","South Sudan",2013,"Sub-Saharan Africa","Lower middle income",2029.69202822046,11296173,36.129,39
"SSD","South Sudan",2014,"Sub-Saharan Africa","Lower middle income",2698.34564313403,11738718,,
"STP","Sao Tome and Principe",1990,"Sub-Saharan Africa","Lower middle income",,117395,37.176,32.2
"STP","Sao Tome and Principe",1991,"Sub-Saharan Africa","Lower middle income",,120154,36.786,32.3
"STP","Sao Tome and Principe",1992,"Sub-Saharan Africa","Lower middle income",,122929,36.445,32.3
"STP","Sao Tome and Principe",1993,"Sub-Saharan Africa","Lower middle income",,125628,36.157,32.1
"STP","Sao Tome and Principe",1994,"Sub-Saharan Africa","Lower middle income",,128135,35.932,31.8
"STP","Sao Tome and Principe",1995,"Sub-Saharan Africa","Lower middle income",,130378,35.79,31.5
"STP","Sao Tome and Principe",1996,"Sub-Saharan Africa","Lower middle income",,132323,35.745,31
"STP","Sao Tome and Principe",1997,"Sub-Saharan Africa","Lower middle income",,134029,35.797,30.4
"STP","Sao Tome and Principe",1998,"Sub-Saharan Africa","Lower middle income",,135650,35.935,29.7
"STP","Sao Tome and Principe",1999,"Sub-Saharan Africa","Lower middle income",,137396,36.143,29
"STP","Sao Tome and Principe",2000,"Sub-Saharan Africa","Lower middle income",1709.38322074107,139428,36.408,28.3
"STP","Sao Tome and Principe",2001,"Sub-Saharan Africa","Lower middle income",1774.14314227349,141783,36.717,27.5
"STP","Sao Tome and Principe",2002,"Sub-Saharan Africa","Lower middle income",1803.33768141373,144447,37.04,26.7
"STP","Sao Tome and Principe",2003,"Sub-Saharan Africa","Lower middle income",1923.13357311039,147455,37.343,25.9
"STP","Sao Tome and Principe",2004,"Sub-Saharan Africa","Lower middle income",2019.50019959135,150842,37.59,25
"STP","Sao Tome and Principe",2005,"Sub-Saharan Africa","Lower middle income",2066.80953313429,154615,37.735,24.2
"STP","Sao Tome and Principe",2006,"Sub-Saharan Africa","Lower middle income",2336.31035428545,158806,37.739,23.5
"STP","Sao Tome and Principe",2007,"Sub-Saharan Africa","Lower middle income",2377.72100586996,163390,37.589,22.7
"STP","Sao Tome and Principe",2008,"Sub-Saharan Africa","Lower middle income",2567.93331061579,168253,37.284,22.1
"STP","Sao Tome and Principe",2009,"Sub-Saharan Africa","Lower middle income",2614.04455407564,173240,36.828,21.5
"STP","Sao Tome and Principe",2010,"Sub-Saharan Africa","Lower middle income",2687.94922845352,178228,36.234,20.9
"STP","Sao Tome and Principe",2011,"Sub-Saharan Africa","Lower middle income",2801.28079620916,183177,35.524,20.4
"STP","Sao Tome and Principe",2012,"Sub-Saharan Africa","Lower middle income",2888.04631574133,188098,34.742,19.9
"STP","Sao Tome and Principe",2013,"Sub-Saharan Africa","Lower middle income",2971.00646558344,192993,33.931,19.4
"STP","Sao Tome and Principe",2014,"Sub-Saharan Africa","Lower middle income",3064.11217365104,197882,,
"SUR","Suriname",1990,"Latin America & Caribbean","Upper middle income",6867.386488915,406764,23.495,21.9
"SUR","Suriname",1991,"Latin America & Caribbean","Upper middle income",7185.29482714893,412884,23.039,21.4
"SUR","Suriname",1992,"Latin America & Caribbean","Upper middle income",7232.40040877205,418700,22.794,21
"SUR","Suriname",1993,"Latin America & Caribbean","Upper middle income",6776.25553629591,424326,22.731,20.5
"SUR","Suriname",1994,"Latin America & Caribbean","Upper middle income",7051.42350265623,429968,22.815,20.1
"SUR","Suriname",1995,"Latin America & Caribbean","Upper middle income",7180.43314927628,435776,22.98,19.6
"SUR","Suriname",1996,"Latin America & Caribbean","Upper middle income",7304.81973924893,441734,23.144,19.1
"SUR","Suriname",1997,"Latin America & Caribbean","Upper middle income",7750.14006016076,447771,23.229,18.6
"SUR","Suriname",1998,"Latin America & Caribbean","Upper middle income",7849.00614670062,453920,23.18,18.2
"SUR","Suriname",1999,"Latin America & Caribbean","Upper middle income",7791.65030760657,460215,22.975,17.7
"SUR","Suriname",2000,"Latin America & Caribbean","Upper middle income",7853.35969341461,466668,22.616,17.3
"SUR","Suriname",2001,"Latin America & Caribbean","Upper middle income",8280.16265224749,473312,22.134,16.8
"SUR","Suriname",2002,"Latin America & Caribbean","Upper middle income",8644.82022454766,480099,21.595,16.4
"SUR","Suriname",2003,"Latin America & Caribbean","Upper middle income",9217.19471382767,486867,21.057,15.9
"SUR","Suriname",2004,"Latin America & Caribbean","Upper middle income",10210.3660086387,493394,20.548,15.5
"SUR","Suriname",2005,"Latin America & Caribbean","Upper middle income",10885.3821478205,499523,20.088,15.1
"SUR","Suriname",2006,"Latin America & Caribbean","Upper middle income",11520.2872461708,505186,19.686,14.8
"SUR","Suriname",2007,"Latin America & Caribbean","Upper middle income",12303.6216194524,510433,19.328,14.4
"SUR","Suriname",2008,"Latin America & Caribbean","Upper middle income",12939.5557307181,515372,19.004,14
"SUR","Suriname",2009,"Latin America & Caribbean","Upper middle income",13306.7832118778,520173,18.712,13.7
"SUR","Suriname",2010,"Latin America & Caribbean","Upper middle income",14034.7947968504,524960,18.447,13.3
"SUR","Suriname",2011,"Latin America & Caribbean","Upper middle income",14942.4104752726,529761,18.202,13
"SUR","Suriname",2012,"Latin America & Caribbean","Upper middle income",15528.1575937818,534541,17.969,12.6
"SUR","Suriname",2013,"Latin America & Caribbean","Upper middle income",16071.05675131,539276,17.741,12.3
"SUR","Suriname",2014,"Latin America & Caribbean","Upper middle income",,543925,,
"SVK","Slovak Republic",1990,"Europe & Central Asia","High income",,5299187,15.1,12.1
"SVK","Slovak Republic",1991,"Europe & Central Asia","High income",,5303294,14.8,11.4
"SVK","Slovak Republic",1992,"Europe & Central Asia","High income",6996.8874285192,5305016,14.1,10.8
"SVK","Slovak Republic",1993,"Europe & Central Asia","High income",7285.11254470894,5325305,13.8,10.2
"SVK","Slovak Republic",1994,"Europe & Central Asia","High income",7870.75373907793,5346331,12.4,9.7
"SVK","Slovak Republic",1995,"Europe & Central Asia","High income",8479.60370077143,5361999,11.5,9.2
"SVK","Slovak Republic",1996,"Europe & Central Asia","High income",9213.72461286846,5373361,11.2,8.7
"SVK","Slovak Republic",1997,"Europe & Central Asia","High income",9962.33548937961,5383291,11,8.3
"SVK","Slovak Republic",1998,"Europe & Central Asia","High income",10510.1897396692,5390516,10.7,7.8
"SVK","Slovak Republic",1999,"Europe & Central Asia","High income",10566.487170916,5396020,10.4,7.5
"SVK","Slovak Republic",2000,"Europe & Central Asia","High income",11159.6018619616,5388720,10.2,7.2
"SVK","Slovak Republic",2001,"Europe & Central Asia","High income",12232.4733815897,5378867,9.5,6.9
"SVK","Slovak Republic",2002,"Europe & Central Asia","High income",13159.6980995753,5376912,9.5,6.6
