"iso2c","iso3c","country","year","gdp_percap","population","birth_rate","neonat_mortal_rate","region","income"
"PT","PRT","Portugal",2009,26469.1012416289,10568247,9.4,2.1,"Europe & Central Asia","High income"
"PT","PRT","Portugal",2010,27308.1861600759,10573100,9.6,2.1,"Europe & Central Asia","High income"
"PT","PRT","Portugal",2011,26780.2149060404,10557560,9.2,2.2,"Europe & Central Asia","High income"
"PT","PRT","Portugal",2012,26454.1026011519,10514844,8.5,2.2,"Europe & Central Asia","High income"
"PT","PRT","Portugal",2013,27899.5094652197,10457295,7.9,2.2,"Europe & Central Asia","High income"
"PT","PRT","Portugal",2001,19540.620801868,10362722,10.9,3.2,"Europe & Central Asia","High income"
"PT","PRT","Portugal",2002,20367.6644076272,10419631,11,3,"Europe & Central Asia","High income"
"PT","PRT","Portugal",2003,20840.8771855788,10458821,10.8,2.8,"Europe & Central Asia","High income"
"PT","PRT","Portugal",2016,31042.005773058,10325452,8.4,2.1,"Europe & Central Asia","High income"
"PT","PRT","Portugal",2017,32554.2976837599,10300300,8.4,2.1,"Europe & Central Asia","High income"
"PT","PRT","Portugal",2014,28746.6530781988,10401062,7.9,2.1,"Europe & Central Asia","High income"
"PT","PRT","Portugal",2015,29684.6916690185,10358076,8.3,2.1,"Europe & Central Asia","High income"
"PW","PLW","Palau",2004,11542.5602196077,19867,12.6,14.2,"East Asia & Pacific","High income"
"PW","PLW","Palau",2007,13467.9954876594,19158,13.8,13.3,"East Asia & Pacific","High income"
"PW","PLW","Palau",2008,13310.0942500504,18704,14.5,13,"East Asia & Pacific","High income"
"PW","PLW","Palau",2005,12490.9669571821,19781,14,13.9,"East Asia & Pacific","High income"
"PW","PLW","Palau",2006,12741.1757828209,19540,12,13.6,"East Asia & Pacific","High income"
"PW","PLW","Palau",2011,14534.2166081906,17745,11.8,11.9,"East Asia & Pacific","High income"
"PW","PLW","Palau",2012,15437.159347036,17640,15.3,11.6,"East Asia & Pacific","High income"
"PW","PLW","Palau",2009,12905.3773830159,18285,13.3,12.6,"East Asia & Pacific","High income"
"PW","PLW","Palau",2010,13351.1381743658,17955,11.9,12.2,"East Asia & Pacific","High income"
"PW","PLW","Palau",2002,11004.3725305434,19637,13,14.8,"East Asia & Pacific","High income"
"PW","PLW","Palau",2003,10751.880409431,19809,15.4,14.5,"East Asia & Pacific","High income"
"PW","PLW","Palau",2017,18124.6534724604,17808,12.4,9.7,"East Asia & Pacific","High income"
"PW","PLW","Palau",1991,,15441,22.3,18.7,"East Asia & Pacific","High income"
"PW","PLW","Palau",1992,,15856,23.6,18.4,"East Asia & Pacific","High income"
"PW","PLW","Palau",1993,,16290,21.7,18.1,"East Asia & Pacific","High income"
"PW","PLW","Palau",1994,,16717,22.3,17.7,"East Asia & Pacific","High income"
"PW","PLW","Palau",1995,,17164,23.2,17.3,"East Asia & Pacific","High income"
"PW","PLW","Palau",1996,,17593,20.2,16.9,"East Asia & Pacific","High income"
"PW","PLW","Palau",1997,,18014,18.3,16.5,"East Asia & Pacific","High income"
"PW","PLW","Palau",1998,,18410,15.1,16.1,"East Asia & Pacific","High income"
"PW","PLW","Palau",2013,15407.2749291047,17606,13,11.2,"East Asia & Pacific","High income"
"PW","PLW","Palau",2014,16429.6927860715,17626,13.7,10.8,"East Asia & Pacific","High income"
"PW","PLW","Palau",2015,18297.0006493969,17665,13.7,10.4,"East Asia & Pacific","High income"
"PW","PLW","Palau",2016,18531.5396584226,17725,12,10.1,"East Asia & Pacific","High income"
"PW","PLW","Palau",1990,,15058,21.6,18.9,"East Asia & Pacific","High income"
"PW","PLW","Palau",1999,,18776,13.2,15.8,"East Asia & Pacific","High income"
"PW","PLW","Palau",2000,9827.54803155379,19105,14.5,15.4,"East Asia & Pacific","High income"
"PW","PLW","Palau",2001,10555.026773254,19386,15.3,15.1,"East Asia & Pacific","High income"
"PY","PRY","Paraguay",1993,5705.61083365361,4555521,31.689,20.6,"Latin America & Caribbean","Upper middle income"
"PY","PRY","Paraguay",1990,5147.91547120627,4223415,33.489,22,"Latin America & Caribbean","Upper middle income"
"PY","PRY","Paraguay",1991,5366.97158776329,4334345,32.881,21.5,"Latin America & Caribbean","Upper middle income"
"PY","PRY","Paraguay",1992,5443.41226615239,4445016,32.279,21.1,"Latin America & Caribbean","Upper middle income"
"PY","PRY","Paraguay",1997,6691.47329430097,4998100,29.237,19.2,"Latin America & Caribbean","Upper middle income"
"PY","PRY","Paraguay",1994,5991.90863957668,4666094,31.109,20.3,"Latin America & Caribbean","Upper middle income"
"PY","PRY","Paraguay",1995,6383.42795829754,4776843,30.524,19.9,"Latin America & Caribbean","Upper middle income"
"PY","PRY","Paraguay",1996,6452.948608266,4887632,29.907,19.5,"Latin America & Caribbean","Upper middle income"
"PY","PRY","Paraguay",2013,10898.4490165481,6510276,21.646,12.5,"Latin America & Caribbean","Upper middle income"
"PY","PRY","Paraguay",2014,11486.9443725413,6599526,21.413,12.2,"Latin America & Caribbean","Upper middle income"
"PY","PRY","Paraguay",2015,11807.7725893302,6688746,21.198,11.8,"Latin America & Caribbean","Upper middle income"
"PY","PRY","Paraguay",2016,12287.9858793711,6777872,20.993,11.4,"Latin America & Caribbean","Upper middle income"
"PY","PRY","Paraguay",2017,12971.6838450747,6867062,20.787,11,"Latin America & Caribbean","Upper middle income"
"PY","PRY","Paraguay",2004,6896.8783384269,5730549,24.444,16.3,"Latin America & Caribbean","Upper middle income"
"PY","PRY","Paraguay",2005,7146.77400416156,5824096,24.038,16,"Latin America & Caribbean","Upper middle income"
"PY","PRY","Paraguay",2006,7600.70403039163,5913209,23.701,15.5,"Latin America & Caribbean","Upper middle income"
"PY","PRY","Paraguay",2007,8111.13792864756,5998427,23.397,15.1,"Latin America & Caribbean","Upper middle income"
"PY","PRY","Paraguay",2008,8674.89550004544,6081296,23.1,14.7,"Latin America & Caribbean","Upper middle income"
"PY","PRY","Paraguay",2009,8601.54016499283,6163972,22.799,14.3,"Latin America & Caribbean","Upper middle income"
"PY","PRY","Paraguay",2010,9541.37180418587,6248020,22.492,13.9,"Latin America & Caribbean","Upper middle income"
"PY","PRY","Paraguay",1998,6625.91169664253,5107839,28.513,18.7,"Latin America & Caribbean","Upper middle income"
"PY","PRY","Paraguay",1999,6491.84320581362,5216349,27.746,18.3,"Latin America & Caribbean","Upper middle income"
"PY","PRY","Paraguay",2000,6353.2378621558,5323201,26.968,18,"Latin America & Caribbean","Upper middle income"
"PY","PRY","Paraguay",2001,6313.61551470069,5428444,26.219,17.6,"Latin America & Caribbean","Upper middle income"
"PY","PRY","Paraguay",2002,6292.12124346789,5531962,25.534,17.2,"Latin America & Caribbean","Upper middle income"
"PY","PRY","Paraguay",2003,6565.98367625918,5632983,24.94,16.7,"Latin America & Caribbean","Upper middle income"
"PY","PRY","Paraguay",2012,10015.4860474708,6421512,21.904,13,"Latin America & Caribbean","Upper middle income"
"PY","PRY","Paraguay",2011,10016.7703711715,6333976,22.189,13.4,"Latin America & Caribbean","Upper middle income"
"QA","QAT","Qatar",1991,,487353,21.826,10.6,"Middle East & North Africa","High income"
"QA","QAT","Qatar",1992,,495395,21.324,9.9,"Middle East & North Africa","High income"
"QA","QAT","Qatar",1990,,476278,22.509,11.3,"Middle East & North Africa","High income"
"QA","QAT","Qatar",1995,,513442,20.391,8.3,"Middle East & North Africa","High income"
"QA","QAT","Qatar",1996,,522531,20.191,7.9,"Middle East & North Africa","High income"
"QA","QAT","Qatar",1993,,501479,20.938,9.3,"Middle East & North Africa","High income"
"QA","QAT","Qatar",1994,,507041,20.635,8.8,"Middle East & North Africa","High income"
"QA","QAT","Qatar",1999,,570489,19.599,6.9,"Middle East & North Africa","High income"
"QA","QAT","Qatar",2000,86169.394325863,592468,19.267,6.6,"Middle East & North Africa","High income"
"QA","QAT","Qatar",2001,88138.4224405797,615012,18.774,6.4,"Middle East & North Africa","High income"
"QA","QAT","Qatar",2002,92091.2766005979,640868,18.11,6.1,"Middle East & North Africa","High income"
"QA","QAT","Qatar",2003,91451.6085399955,681788,17.287,5.9,"Middle East & North Africa","High income"
"QA","QAT","Qatar",2004,101329.478704109,753334,16.331,5.7,"Middle East & North Africa","High income"
"QA","QAT","Qatar",2005,97768.5711463114,865416,15.297,5.5,"Middle East & North Africa","High income"
"QA","QAT","Qatar",2006,107541.455807957,1022711,14.258,5.3,"Middle East & North Africa","High income"
"QA","QAT","Qatar",2007,109362.50761237,1218434,13.289,5.1,"Middle East & North Africa","High income"
"QA","QAT","Qatar",2008,111255.994391017,1436665,12.449,4.9,"Middle East & North Africa","High income"
"QA","QAT","Qatar",2009,108953.677101571,1654950,11.767,4.7,"Middle East & North Africa","High income"
"QA","QAT","Qatar",1997,,535321,20.013,7.6,"Middle East & North Africa","High income"
"QA","QAT","Qatar",1998,,551562,19.829,7.2,"Middle East & North Africa","High income"
"QA","QAT","Qatar",2011,124024.568164572,2035871,10.884,4.5,"Middle East & North Africa","High income"
"QA","QAT","Qatar",2012,122674.723654027,2196074,10.614,4.3,"Middle East & North Africa","High income"
"QA","QAT","Qatar",2013,122495.788005256,2336574,10.396,4.2,"Middle East & North Africa","High income"
"QA","QAT","Qatar",2014,123308.202338417,2459198,10.208,4.1,"Middle East & North Africa","High income"
"QA","QAT","Qatar",2015,123822.08327823,2565710,10.033,4,"Middle East & North Africa","High income"
"QA","QAT","Qatar",2016,123573.630778773,2654374,9.862,3.8,"Middle East & North Africa","High income"
"QA","QAT","Qatar",2017,124609.304140088,2724724,9.698,3.7,"Middle East & North Africa","High income"
"QA","QAT","Qatar",2010,117518.700908167,1856327,11.25,4.6,"Middle East & North Africa","High income"
"RO","ROU","Romania",2005,9602.12619877652,21319685,10.4,8.6,"Europe & Central Asia","Upper middle income"
"RO","ROU","Romania",2007,13686.8309720262,20882982,10.3,6.9,"Europe & Central Asia","Upper middle income"
"RO","ROU","Romania",2008,16782.232098128,20537875,10.8,6.2,"Europe & Central Asia","Upper middle income"
"RO","ROU","Romania",2009,16635.2297984454,20367487,10.9,5.7,"Europe & Central Asia","Upper middle income"
"RO","ROU","Romania",2006,11544.6827257528,21193760,10.4,7.7,"Europe & Central Asia","Upper middle income"
"RO","ROU","Romania",1998,5544.24467506363,22507344,10.5,11.8,"Europe & Central Asia","Upper middle income"
"RO","ROU","Romania",1999,5596.46217892856,22472040,10.4,11.1,"Europe & Central Asia","Upper middle income"
"RO","ROU","Romania",2000,5848.88537623038,22442971,10.4,10.5,"Europe & Central Asia","Upper middle income"
"RO","ROU","Romania",2001,6521.41537870868,22131970,10,10.1,"Europe & Central Asia","Upper middle income"
"RO","ROU","Romania",2002,7162.33565416138,21730496,9.7,9.8,"Europe & Central Asia","Upper middle income"
"RO","ROU","Romania",2003,7551.60477850967,21574326,9.8,9.6,"Europe & Central Asia","Upper middle income"
"RO","ROU","Romania",2004,8982.10133718686,21451748,10.1,9.2,"Europe & Central Asia","Upper middle income"
"RO","ROU","Romania",1990,5272.16846974394,23201835,13.6,15,"Europe & Central Asia","Upper middle income"
"RO","ROU","Romania",1991,4787.76930446694,23001155,12,14.3,"Europe & Central Asia","Upper middle income"
"RO","ROU","Romania",1992,4508.10329215193,22794284,11.4,13.8,"Europe & Central Asia","Upper middle income"
"RO","ROU","Romania",1993,4691.84896587397,22763280,11,13.5,"Europe & Central Asia","Upper middle income"
"RO","ROU","Romania",1994,4987.70369834318,22730211,10.9,13.2,"Europe & Central Asia","Upper middle income"
"RO","ROU","Romania",2010,16966.460609266,20246871,10.5,5.4,"Europe & Central Asia","Upper middle income"
"RO","ROU","Romania",2011,17907.6746269812,20147528,9.7,5.3,"Europe & Central Asia","Upper middle income"
"RO","ROU","Romania",2012,18931.5324968882,20058035,10,5.2,"Europe & Central Asia","Upper middle income"
"RO","ROU","Romania",2013,19797.3788746757,19983693,9.4,5,"Europe & Central Asia","Upper middle income"
"RO","ROU","Romania",2014,20623.3243694339,19908979,10,4.7,"Europe & Central Asia","Upper middle income"
"RO","ROU","Romania",2015,21631.7701541759,19815481,10.2,4.3,"Europe & Central Asia","Upper middle income"
"RO","ROU","Romania",2016,23868.0691960307,19702332,10.2,4,"Europe & Central Asia","Upper middle income"
"RO","ROU","Romania",2017,26595.5868048015,19587491,9.7,3.7,"Europe & Central Asia","Upper middle income"
"RO","ROU","Romania",1995,5420.67170179925,22684270,10.4,13,"Europe & Central Asia","Upper middle income"
"RO","ROU","Romania",1996,5738.18463633588,22619004,10.2,12.8,"Europe & Central Asia","Upper middle income"
"RO","ROU","Romania",1997,5563.51226019506,22553978,10.5,12.4,"Europe & Central Asia","Upper middle income"
"RS","SRB","Serbia",1990,,7586000,,17.1,"Europe & Central Asia","Upper middle income"
"RS","SRB","Serbia",1994,,7734639,,13.5,"Europe & Central Asia","Upper middle income"
"RS","SRB","Serbia",1991,,7595636,11.9,15.7,"Europe & Central Asia","Upper middle income"
"RS","SRB","Serbia",1992,,7646424,,15,"Europe & Central Asia","Upper middle income"
"RS","SRB","Serbia",1993,,7699307,,14.4,"Europe & Central Asia","Upper middle income"
"RS","SRB","Serbia",2011,13746.9266841334,7234099,9.1,4.7,"Europe & Central Asia","Upper middle income"
"RS","SRB","Serbia",2012,13933.8382111044,7199077,9.3,4.5,"Europe & Central Asia","Upper middle income"
"RS","SRB","Serbia",2013,14629.0701701261,7164132,9.2,4.4,"Europe & Central Asia","Upper middle income"
"RS","SRB","Serbia",2014,14659.5402320307,7130576,9.3,4.2,"Europe & Central Asia","Upper middle income"
"RS","SRB","Serbia",2015,14922.1370002419,7095383,9.3,3.9,"Europe & Central Asia","Upper middle income"
"RS","SRB","Serbia",2016,15615.2321059434,7058322,9.2,3.7,"Europe & Central Asia","Upper middle income"
"RS","SRB","Serbia",2017,16433.4497517736,7020858,9.2,3.6,"Europe & Central Asia","Upper middle income"
"RS","SRB","Serbia",2004,8064.49288070053,7463157,10.5,6,"Europe & Central Asia","Upper middle income"
"RS","SRB","Serbia",2005,9181.69258483747,7440769,9.7,5.6,"Europe & Central Asia","Upper middle income"
"RS","SRB","Serbia",2006,10198.6108053729,7411569,9.58,5.2,"Europe & Central Asia","Upper middle income"
"RS","SRB","Serbia",2007,11225.3624399956,7381579,9.22,5.1,"Europe & Central Asia","Upper middle income"
"RS","SRB","Serbia",1995,4880.09438532673,7625357,11.3,12.1,"Europe & Central Asia","Upper middle income"
"RS","SRB","Serbia",1996,5095.07066098579,7617794,10.8,10.8,"Europe & Central Asia","Upper middle income"
"RS","SRB","Serbia",1997,5570.8856939773,7596501,10.49,9.5,"Europe & Central Asia","Upper middle income"
"RS","SRB","Serbia",1998,5792.43616199184,7567745,10.09,8.6,"Europe & Central Asia","Upper middle income"
"RS","SRB","Serbia",1999,5181.04565426546,7540401,9.6,8.1,"Europe & Central Asia","Upper middle income"
"RS","SRB","Serbia",2000,5726.12908781916,7516346,9.8,7.8,"Europe & Central Asia","Upper middle income"
"RS","SRB","Serbia",2001,6137.79673784259,7503433,10.5,7.5,"Europe & Central Asia","Upper middle income"
"RS","SRB","Serbia",2002,6800.87721530775,7496522,10.4,7,"Europe & Central Asia","Upper middle income"
"RS","SRB","Serbia",2003,7197.87171569288,7480591,10.6,6.5,"Europe & Central Asia","Upper middle income"
"RS","SRB","Serbia",2008,12632.1426970174,7350222,9.4,5,"Europe & Central Asia","Upper middle income"
"RS","SRB","Serbia",2009,12536.5040525201,7320807,9.6,4.9,"Europe & Central Asia","Upper middle income"
"RS","SRB","Serbia",2010,12797.3242657416,7291436,9.4,4.8,"Europe & Central Asia","Upper middle income"
"RU","RUS","Russian Federation",1993,6416.87020340404,148520000,9.4,11.1,"Europe & Central Asia","Upper middle income"
"RU","RUS","Russian Federation",1990,8010.38189289038,148292000,13.4,11.1,"Europe & Central Asia","Upper middle income"
"RU","RUS","Russian Federation",1991,7845.75729463895,148624000,12.1,11,"Europe & Central Asia","Upper middle income"
"RU","RUS","Russian Federation",1992,6855.50269874725,148689000,10.7,11,"Europe & Central Asia","Upper middle income"
"RU","RUS","Russian Federation",1997,5699.94969819124,147915307,8.6,10.6,"Europe & Central Asia","Upper middle income"
"RU","RUS","Russian Federation",1998,5465.05976670673,147670692,8.8,10.3,"Europe & Central Asia","Upper middle income"
"RU","RUS","Russian Federation",1999,5914.3414892284,147214392,8.3,10,"Europe & Central Asia","Upper middle income"
"RU","RUS","Russian Federation",2000,6825.40603759493,146596557,8.7,9.5,"Europe & Central Asia","Upper middle income"
"RU","RUS","Russian Federation",2001,7361.38379952194,145976083,9.1,9,"Europe & Central Asia","Upper middle income"
"RU","RUS","Russian Federation",2002,8037.49948207895,145306046,9.8,8.4,"Europe & Central Asia","Upper middle income"
"RU","RUS","Russian Federation",2003,9254.56029742868,144648257,10.2,7.8,"Europe & Central Asia","Upper middle income"
"RU","RUS","Russian Federation",2004,10226.7847523037,144067054,10.4,7.1,"Europe & Central Asia","Upper middle income"
"RU","RUS","Russian Federation",2005,11822.3709000989,143518523,10.2,6.5,"Europe & Central Asia","Upper middle income"
"RU","RUS","Russian Federation",2006,14912.2452959989,143049528,10.4,5.9,"Europe & Central Asia","Upper middle income"
