"iso2c","iso3c","country","year","gdp_percap","life_expect","population","birth_rate","neonat_mortal_rate","region","income"
"TN","TUN","Tunisia",2008,9605.9213771165,74.595,10414433,17.381,11.1,"Middle East & North Africa","Lower middle income"
"TN","TUN","Tunisia",1996,4818.86227730577,71.898,9267340,19.672,22.9,"Middle East & North Africa","Lower middle income"
"TN","TUN","Tunisia",1997,5098.37202866328,72.259,9395123,18.957,21.9,"Middle East & North Africa","Lower middle income"
"TN","TUN","Tunisia",1998,5337.21582713017,72.586,9509857,18.325,20.7,"Middle East & North Africa","Lower middle income"
"TN","TUN","Tunisia",1999,5680.13190480069,72.883,9613588,17.777,19.3,"Middle East & North Africa","Lower middle income"
"TN","TUN","Tunisia",2000,6021.26439473601,73.155,9708350,17.319,18,"Middle East & North Africa","Lower middle income"
"TN","TUN","Tunisia",2001,6331.13634972749,73.402,9793903,16.959,16.9,"Middle East & North Africa","Lower middle income"
"TN","TUN","Tunisia",2002,6465.27773022493,73.629,9871251,16.699,15.8,"Middle East & North Africa","Lower middle income"
"TN","TUN","Tunisia",2003,6843.6922114466,73.836,9945277,16.539,14.9,"Middle East & North Africa","Lower middle income"
"TN","TUN","Tunisia",2009,9868.30563943568,74.695,10525694,17.816,10.5,"Middle East & North Africa","Lower middle income"
"TN","TUN","Tunisia",2010,10227.325955177,74.793,10635244,18.243,9.9,"Middle East & North Africa","Lower middle income"
"TN","TUN","Tunisia",2011,10139.1314565661,74.9,10741880,18.599,9.5,"Middle East & North Africa","Lower middle income"
"TO","TON","Tonga",1990,2321.43579988246,69.603,95069,31.307,10.3,"East Asia & Pacific","Upper middle income"
"TO","TON","Tonga",1994,2960.11860000406,70.05,95739,30.231,8.8,"East Asia & Pacific","Upper middle income"
"TO","TON","Tonga",1991,2549.14984168458,69.722,95246,31.171,9.8,"East Asia & Pacific","Upper middle income"
"TO","TON","Tonga",1992,2609.6204974573,69.832,95399,30.972,9.5,"East Asia & Pacific","Upper middle income"
"TO","TON","Tonga",1993,2766.72751741188,69.94,95557,30.659,9.1,"East Asia & Pacific","Upper middle income"
"TO","TON","Tonga",1998,3323.6270609296,70.541,97032,28.451,8,"East Asia & Pacific","Upper middle income"
"TO","TON","Tonga",1999,3486.32146317779,70.674,97482,28.268,7.8,"East Asia & Pacific","Upper middle income"
"TO","TON","Tonga",2000,3665.902526224,70.811,97973,28.219,7.6,"East Asia & Pacific","Upper middle income"
"TO","TON","Tonga",2001,3860.98950208002,70.949,98487,28.28,7.4,"East Asia & Pacific","Upper middle income"
"TO","TON","Tonga",2002,4034.23690304802,71.089,99022,28.392,7.3,"East Asia & Pacific","Upper middle income"
"TO","TON","Tonga",2003,4171.91306832401,71.229,99589,28.498,7.2,"East Asia & Pacific","Upper middle income"
"TO","TON","Tonga",2004,4242.37948402502,71.367,100218,28.565,7.1,"East Asia & Pacific","Upper middle income"
"TO","TON","Tonga",2005,4413.48485845913,71.504,100905,28.558,7.1,"East Asia & Pacific","Upper middle income"
"TO","TON","Tonga",2006,4474.59378993881,71.639,101706,28.449,7.1,"East Asia & Pacific","Upper middle income"
"TO","TON","Tonga",2007,4365.82485947511,71.773,102581,28.241,7.1,"East Asia & Pacific","Upper middle income"
"TO","TON","Tonga",1995,3126.62715310294,70.164,95976,29.727,8.6,"East Asia & Pacific","Upper middle income"
"TO","TON","Tonga",1996,3174.37873228011,70.285,96273,29.215,8.3,"East Asia & Pacific","Upper middle income"
"TO","TON","Tonga",1997,3213.31995301881,70.411,96619,28.771,8.2,"East Asia & Pacific","Upper middle income"
"TO","TON","Tonga",2009,4669.99798765616,72.039,103890,27.551,7.2,"East Asia & Pacific","Upper middle income"
"TO","TON","Tonga",2010,4889.29852797987,72.173,103986,27.084,7.3,"East Asia & Pacific","Upper middle income"
"TO","TON","Tonga",2011,5151.45482498474,72.308,103562,26.555,7.3,"East Asia & Pacific","Upper middle income"
"TO","TON","Tonga",2012,5339.53213637772,72.446,102737,25.995,7.3,"East Asia & Pacific","Upper middle income"
"TO","TON","Tonga",2013,5313.80567147975,72.588,101768,25.433,7.3,"East Asia & Pacific","Upper middle income"
"TO","TON","Tonga",2014,5567.03541123822,72.732,101028,24.895,7.1,"East Asia & Pacific","Upper middle income"
"TO","TON","Tonga",2015,5849.71733506623,72.88,100781,24.406,7,"East Asia & Pacific","Upper middle income"
"TO","TON","Tonga",2016,6092.25836596059,73.029,101133,23.982,6.9,"East Asia & Pacific","Upper middle income"
"TO","TON","Tonga",2017,6321.60693306938,73.179,101998,23.625,6.7,"East Asia & Pacific","Upper middle income"
"TO","TON","Tonga",2008,4553.27672453811,71.906,103379,27.94,7.2,"East Asia & Pacific","Upper middle income"
"TR","TUR","Turkey",2004,10860.0587384026,72.06,67010930,19.908,14.7,"Europe & Central Asia","Upper middle income"
"TR","TUR","Turkey",2005,11887.8639520719,72.481,67903469,19.521,13.7,"Europe & Central Asia","Upper middle income"
"TR","TUR","Turkey",2006,13621.4654763859,72.866,68756810,19.166,12.7,"Europe & Central Asia","Upper middle income"
"TR","TUR","Turkey",1995,7487.43570517617,66.963,58486456,23.553,25.2,"Europe & Central Asia","Upper middle income"
"TR","TUR","Turkey",1996,8017.78061083692,67.57,59423282,23.219,23.8,"Europe & Central Asia","Upper middle income"
"TR","TUR","Turkey",1997,8626.03550656089,68.189,60372568,22.874,22.4,"Europe & Central Asia","Upper middle income"
"TR","TUR","Turkey",1998,9095.99082310842,68.807,61329676,22.506,21.2,"Europe & Central Asia","Upper middle income"
"TR","TUR","Turkey",1999,8757.19337214723,69.417,62287397,22.105,20,"Europe & Central Asia","Upper middle income"
"TR","TUR","Turkey",2000,9583.78065029431,70.008,63240194,21.672,19,"Europe & Central Asia","Upper middle income"
"TR","TUR","Turkey",2001,9215.13198876531,70.571,64192243,21.218,18,"Europe & Central Asia","Upper middle income"
"TR","TUR","Turkey",2002,9329.81317589044,71.102,65145367,20.763,16.8,"Europe & Central Asia","Upper middle income"
"TR","TUR","Turkey",2003,9603.8804373834,71.6,66089402,20.324,15.7,"Europe & Central Asia","Upper middle income"
"TR","TUR","Turkey",2017,27878.6092367084,76.009,81101892,15.954,5.9,"Europe & Central Asia","Upper middle income"
"TR","TUR","Turkey",1991,6302.78279160793,64.757,54840590,25.249,32.3,"Europe & Central Asia","Upper middle income"
"TR","TUR","Turkey",1992,6721.16249039952,65.275,55748948,24.728,30.7,"Europe & Central Asia","Upper middle income"
"TR","TUR","Turkey",2007,14849.3252872567,73.219,69581848,18.837,11.8,"Europe & Central Asia","Upper middle income"
"TR","TUR","Turkey",2008,16053.8037949306,73.549,70418604,18.529,10.9,"Europe & Central Asia","Upper middle income"
"TR","TUR","Turkey",2009,15489.8719235994,73.859,71321399,18.237,10,"Europe & Central Asia","Upper middle income"
"TR","TUR","Turkey",2010,17425.8613617493,74.154,72326988,17.956,9.2,"Europe & Central Asia","Upper middle income"
"TR","TUR","Turkey",2011,19651.6784765047,74.437,73443863,17.678,8.5,"Europe & Central Asia","Upper middle income"
"TR","TUR","Turkey",2012,20616.8698748977,74.711,74653016,17.399,7.9,"Europe & Central Asia","Upper middle income"
"TR","TUR","Turkey",2013,22269.0376631374,74.977,75928564,17.115,7.7,"Europe & Central Asia","Upper middle income"
"TR","TUR","Turkey",2014,23967.1180282777,75.239,77231907,16.826,7.5,"Europe & Central Asia","Upper middle income"
"TR","TUR","Turkey",2015,25625.5746338527,75.498,78529409,16.533,7.1,"Europe & Central Asia","Upper middle income"
"TR","TUR","Turkey",2016,26150.3997990425,75.755,79821724,16.241,6.5,"Europe & Central Asia","Upper middle income"
"TR","TUR","Turkey",1990,6141.07346401991,64.256,53921760,25.865,33.8,"Europe & Central Asia","Upper middle income"
"TR","TUR","Turkey",1993,7313.83353784301,65.815,56653804,24.283,28.8,"Europe & Central Asia","Upper middle income"
"TR","TUR","Turkey",1994,6950.97131440552,66.377,57564204,23.9,27,"Europe & Central Asia","Upper middle income"
"TT","TTO","Trinidad and Tobago",1990,7080.98981670441,68.007,1221116,20.707,21,"Latin America & Caribbean","High income"
"TT","TTO","Trinidad and Tobago",1991,7499.24331592493,68.094,1229103,19.6,20.9,"Latin America & Caribbean","High income"
"TT","TTO","Trinidad and Tobago",2008,30724.7946555527,69.384,1314443,15.319,20.8,"Latin America & Caribbean","High income"
"TT","TTO","Trinidad and Tobago",2009,29454.0279198752,69.567,1320930,15.289,20.5,"Latin America & Caribbean","High income"
"TT","TTO","Trinidad and Tobago",2010,30620.1748028157,69.756,1328147,15.201,20.2,"Latin America & Caribbean","High income"
"TT","TTO","Trinidad and Tobago",2011,30980.4544926655,69.942,1336178,15.049,19.7,"Latin America & Caribbean","High income"
"TT","TTO","Trinidad and Tobago",2012,31777.7241919474,70.118,1344817,14.839,19.2,"Latin America & Caribbean","High income"
"TT","TTO","Trinidad and Tobago",2013,32767.60354374,70.28,1353700,14.581,18.7,"Latin America & Caribbean","High income"
"TT","TTO","Trinidad and Tobago",2014,32854.0377123029,70.426,1362342,14.283,18.2,"Latin America & Caribbean","High income"
"TT","TTO","Trinidad and Tobago",2015,33598.7582974818,70.556,1370328,13.956,17.7,"Latin America & Caribbean","High income"
"TT","TTO","Trinidad and Tobago",2016,31588.4386431263,70.673,1377564,13.608,17.1,"Latin America & Caribbean","High income"
"TT","TTO","Trinidad and Tobago",2017,31428.7976775167,70.783,1384072,13.253,16.6,"Latin America & Caribbean","High income"
"TT","TTO","Trinidad and Tobago",2003,19597.9484114804,68.724,1283559,14.92,21,"Latin America & Caribbean","High income"
"TT","TTO","Trinidad and Tobago",2004,21615.0224866156,68.816,1290123,15.044,21.1,"Latin America & Caribbean","High income"
"TT","TTO","Trinidad and Tobago",1992,8392.53270208117,68.171,1236683,18.581,20.8,"Latin America & Caribbean","High income"
"TT","TTO","Trinidad and Tobago",1993,8486.31382333657,68.238,1243616,17.655,20.7,"Latin America & Caribbean","High income"
"TT","TTO","Trinidad and Tobago",1994,8934.30006111991,68.296,1249520,16.841,20.7,"Latin America & Caribbean","High income"
"TT","TTO","Trinidad and Tobago",1995,9433.82988799711,68.344,1254200,16.16,20.7,"Latin America & Caribbean","High income"
"TT","TTO","Trinidad and Tobago",1996,10264.5358743389,68.384,1257549,15.625,20.8,"Latin America & Caribbean","High income"
"TT","TTO","Trinidad and Tobago",1997,11206.5508731204,68.419,1259848,15.227,20.9,"Latin America & Caribbean","High income"
"TT","TTO","Trinidad and Tobago",1998,12235.476148828,68.452,1261695,14.951,20.9,"Latin America & Caribbean","High income"
"TT","TTO","Trinidad and Tobago",1999,13384.4419796617,68.489,1263933,14.784,20.9,"Latin America & Caribbean","High income"
"TT","TTO","Trinidad and Tobago",2000,14590.83383397,68.532,1267153,14.715,21,"Latin America & Caribbean","High income"
"TT","TTO","Trinidad and Tobago",2001,15477.7271403018,68.584,1271632,14.731,21,"Latin America & Caribbean","High income"
"TT","TTO","Trinidad and Tobago",2002,16896.246039474,68.648,1277213,14.808,21,"Latin America & Caribbean","High income"
"TT","TTO","Trinidad and Tobago",2007,29283.3636086929,69.214,1308451,15.3,21,"Latin America & Caribbean","High income"
"TT","TTO","Trinidad and Tobago",2005,23555.7148004926,68.927,1296502,15.157,21.1,"Latin America & Caribbean","High income"
"TT","TTO","Trinidad and Tobago",2006,27346.1663785023,69.06,1302561,15.244,21.1,"Latin America & Caribbean","High income"
"TV","TUV","Tuvalu",1991,1631.85763964815,,9026,,29.5,"East Asia & Pacific","Upper middle income"
"TV","TUV","Tuvalu",1990,1542.80705007302,,8913,,29.7,"East Asia & Pacific","Upper middle income"
"TV","TUV","Tuvalu",1995,1939.04314564556,,9298,,27.9,"East Asia & Pacific","Upper middle income"
"TV","TUV","Tuvalu",1996,1851.85852340251,,9323,,27.3,"East Asia & Pacific","Upper middle income"
"TV","TUV","Tuvalu",1997,2072.2317263944,,9323,,26.6,"East Asia & Pacific","Upper middle income"
"TV","TUV","Tuvalu",1998,2418.05744377732,,9332,,26,"East Asia & Pacific","Upper middle income"
"TV","TUV","Tuvalu",1999,2410.99310899755,,9346,,25.4,"East Asia & Pacific","Upper middle income"
"TV","TUV","Tuvalu",2000,2428.49355436541,,9394,,25,"East Asia & Pacific","Upper middle income"
"TV","TUV","Tuvalu",2001,2498.37945683103,,9484,,24.6,"East Asia & Pacific","Upper middle income"
"TV","TUV","Tuvalu",2002,2706.08382565205,,9596,,24.3,"East Asia & Pacific","Upper middle income"
"TV","TUV","Tuvalu",2003,2628.84110277063,,9726,,24,"East Asia & Pacific","Upper middle income"
"TV","TUV","Tuvalu",2004,2624.5234006782,,9869,,23.7,"East Asia & Pacific","Upper middle income"
"TV","TUV","Tuvalu",1992,1699.40170069198,,9112,,29.2,"East Asia & Pacific","Upper middle income"
"TV","TUV","Tuvalu",1993,1795.02391544722,,9194,,28.9,"East Asia & Pacific","Upper middle income"
"TV","TUV","Tuvalu",1994,2009.21220482948,,9252,,28.4,"East Asia & Pacific","Upper middle income"
"TV","TUV","Tuvalu",2007,2889.41313363195,,10221,,22.1,"East Asia & Pacific","Upper middle income"
"TV","TUV","Tuvalu",2008,3152.09162776505,,10314,,21.4,"East Asia & Pacific","Upper middle income"
"TV","TUV","Tuvalu",2009,3003.29832421631,,10424,,20.7,"East Asia & Pacific","Upper middle income"
"TV","TUV","Tuvalu",2010,2925.61609703914,,10530,,20.1,"East Asia & Pacific","Upper middle income"
"TV","TUV","Tuvalu",2011,3180.10418409449,,10633,,19.4,"East Asia & Pacific","Upper middle income"
"TV","TUV","Tuvalu",2012,3086.00924735775,,10739,,18.8,"East Asia & Pacific","Upper middle income"
"TV","TUV","Tuvalu",2013,3248.19485140548,,10857,,18.3,"East Asia & Pacific","Upper middle income"
"TV","TUV","Tuvalu",2014,3319.10485988206,,10972,,17.7,"East Asia & Pacific","Upper middle income"
"TV","TUV","Tuvalu",2015,3619.41033807315,,11099,,17.1,"East Asia & Pacific","Upper middle income"
"TV","TUV","Tuvalu",2016,3727.71133854251,,11225,,16.5,"East Asia & Pacific","Upper middle income"
"TV","TUV","Tuvalu",2017,3903.65500466453,,11370,,16,"East Asia & Pacific","Upper middle income"
"TV","TUV","Tuvalu",2005,2569.87365948677,,10000,,23.2,"East Asia & Pacific","Upper middle income"
"TV","TUV","Tuvalu",2006,2672.20825389685,,10120,,22.7,"East Asia & Pacific","Upper middle income"
"TZ","TZA","Tanzania",1993,1019.66982923774,49.54,27887203,43.153,36.3,"Sub-Saharan Africa","Low income"
"TZ","TZA","Tanzania",1994,1024.57429001915,49.444,28792639,42.854,35.9,"Sub-Saharan Africa","Low income"
"TZ","TZA","Tanzania",1995,1052.1740182655,49.46,29649135,42.59,35.5,"Sub-Saharan Africa","Low income"
"TZ","TZA","Tanzania",1996,1090.93790552742,49.609,30444526,42.375,35.1,"Sub-Saharan Africa","Low income"
"TZ","TZA","Tanzania",1997,1121.38449581582,49.889,31192857,42.214,34.7,"Sub-Saharan Africa","Low income"
"TZ","TZA","Tanzania",1998,1149.19547937617,50.297,31924196,42.107,34.2,"Sub-Saharan Africa","Low income"
"TZ","TZA","Tanzania",1999,1194.21502901821,50.831,32682239,42.051,33.5,"Sub-Saharan Africa","Low income"
"TZ","TZA","Tanzania",2000,1245.06947417973,51.493,33499180,42.045,32.7,"Sub-Saharan Africa","Low income"
"TZ","TZA","Tanzania",2001,1314.90984712352,52.281,34385856,42.085,31.8,"Sub-Saharan Africa","Low income"
"TZ","TZA","Tanzania",2002,1392.13144490468,53.173,35334788,42.154,30.8,"Sub-Saharan Africa","Low income"
"TZ","TZA","Tanzania",2003,1470.92968418787,54.142,36337782,42.229,29.8,"Sub-Saharan Africa","Low income"
"TZ","TZA","Tanzania",2004,1578.69347275327,55.161,37379767,42.288,28.8,"Sub-Saharan Africa","Low income"
"TZ","TZA","Tanzania",2005,1700.9500774416,56.196,38450320,42.302,28,"Sub-Saharan Africa","Low income"
"TZ","TZA","Tanzania",2006,1815.14439072143,57.218,39548663,42.24,27.2,"Sub-Saharan Africa","Low income"
"TZ","TZA","Tanzania",2007,1934.75274312778,58.209,40681414,42.092,26.5,"Sub-Saharan Africa","Low income"
"TZ","TZA","Tanzania",2008,2026.25285564394,59.156,41853944,41.852,25.9,"Sub-Saharan Africa","Low income"
"TZ","TZA","Tanzania",2009,2088.51994649928,60.048,43073834,41.522,25.3,"Sub-Saharan Africa","Low income"
"TZ","TZA","Tanzania",2010,2182.37474742621,60.893,44346525,41.112,24.7,"Sub-Saharan Africa","Low income"
"TZ","TZA","Tanzania",2011,2329.33043657044,61.713,45673338,40.639,24.1,"Sub-Saharan Africa","Low income"
"TZ","TZA","Tanzania",2012,2408.24979235177,62.528,47052481,40.133,23.6,"Sub-Saharan Africa","Low income"
"TZ","TZA","Tanzania",2013,2539.66239925597,63.348,48482266,39.621,23.1,"Sub-Saharan Africa","Low income"
"TZ","TZA","Tanzania",2014,2680.38559388121,64.163,49959822,39.12,22.5,"Sub-Saharan Africa","Low income"
"TZ","TZA","Tanzania",2015,2791.02342444777,64.95,51482633,38.64,22,"Sub-Saharan Africa","Low income"
"TZ","TZA","Tanzania",2016,2926.32804308874,65.675,53050790,38.186,21.6,"Sub-Saharan Africa","Low income"
"TZ","TZA","Tanzania",1990,1002.92857536082,50.206,25203845,44.117,37.8,"Sub-Saharan Africa","Low income"
"TZ","TZA","Tanzania",1991,1023.76005251326,49.953,26056594,43.796,37.2,"Sub-Saharan Africa","Low income"
"TZ","TZA","Tanzania",1992,1017.93872831512,49.719,26961197,43.471,36.7,"Sub-Saharan Africa","Low income"
"TZ","TZA","Tanzania",2017,3090.49437114677,66.31,54663906,37.752,21.1,"Sub-Saharan Africa","Low income"
"UA","UKR","Ukraine",2002,4646.84074384235,68.2756097560976,48202500,8.1,10,"Europe & Central Asia","Lower middle income"
"UA","UKR","Ukraine",2004,6062.08765571846,68.1853658536585,47451600,9,9,"Europe & Central Asia","Lower middle income"
"UA","UKR","Ukraine",2005,6485.63306097342,67.9568292682927,47105150,9,8.6,"Europe & Central Asia","Lower middle income"
"UA","UKR","Ukraine",2006,7227.72983456283,68.0775609756098,46787750,9.8,8.2,"Europe & Central Asia","Lower middle income"
"UA","UKR","Ukraine",2007,8033.26567941268,68.2221951219512,46509350,10.2,7.9,"Europe & Central Asia","Lower middle income"
"UA","UKR","Ukraine",2008,8423.7001457796,68.2514634146342,46258200,11,7.6,"Europe & Central Asia","Lower middle income"
"UA","UKR","Ukraine",2009,7267.41587084048,69.19,46053300,11.1,7.3,"Europe & Central Asia","Lower middle income"
"UA","UKR","Ukraine",2010,7664.39658209131,70.2653658536586,45870700,10.8,6.9,"Europe & Central Asia","Lower middle income"
"UA","UKR","Ukraine",2011,8281.86712612352,70.8092682926829,45706100,11,6.6,"Europe & Central Asia","Lower middle income"
"UA","UKR","Ukraine",2012,8481.77974726072,70.9441463414634,45593300,11.4,6.3,"Europe & Central Asia","Lower middle income"
"UA","UKR","Ukraine",2013,8647.99038146541,71.159512195122,45489600,11.1,6,"Europe & Central Asia","Lower middle income"
"UA","UKR","Ukraine",2014,8710.74938267596,71.1865853658537,45271947,10.8,5.8,"Europe & Central Asia","Lower middle income"
"UA","UKR","Ukraine",2015,7972.43561151467,71.189512195122,45154029,10.7,5.6,"Europe & Central Asia","Lower middle income"
"UA","UKR","Ukraine",2003,5225.77242800804,68.2107317073171,47812950,8.5,9.4,"Europe & Central Asia","Lower middle income"
"UA","UKR","Ukraine",2017,8693.69364884734,71.7809756097561,44831135,9.4,5.2,"Europe & Central Asia","Lower middle income"
